API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Oct 30 14:03:40 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2028-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2029-Jan-01 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.231027.p240119                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-OCT-27. PREDICTS-> 2024-JAN-18
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***********************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),      Illu%,  ObsSub-LON, ObsSub-LAT,  SunSub-LON, SunSub-LAT,    NP.ang,  NP.dist,     S-T-O,
***********************************************************************************************************************************************
$$SOE
 2028-Jan-01 00:00, , , 21 47 14.94, -11 08 25.1,   15.09110,  358.841637,  -2.670950,  133.227939,  -0.629889,  341.9075, -882.480,  134.2851,
 2028-Jan-01 01:00, , , 21 49 04.62, -10 56 14.8,   15.37340,  358.782418,  -2.724669,  132.720472,  -0.629105,  341.7982, -882.428,  133.8349,
 2028-Jan-01 02:00, , , 21 50 54.13, -10 44 02.1,   15.65780,  358.723183,  -2.778186,  132.213013,  -0.628321,  341.6901, -882.379,  133.3848,
 2028-Jan-01 03:00, , , 21 52 43.48, -10 31 47.1,   15.94429,  358.663938,  -2.831497,  131.705561,  -0.627535,  341.5833, -882.333,  132.9347,
 2028-Jan-01 04:00, , , 21 54 32.68, -10 19 29.9,   16.23285,  358.604687,  -2.884598,  131.198118,  -0.626750,  341.4778, -882.290,  132.4847,
 2028-Jan-01 05:00, , , 21 56 21.72, -10 07 10.4,   16.52346,  358.545436,  -2.937486,  130.690682,  -0.625963,  341.3735, -882.251,  132.0347,
 2028-Jan-01 06:00, , , 21 58 10.61, -09 54 48.7,   16.81611,  358.486189,  -2.990158,  130.183254,  -0.625176,  341.2705, -882.214,  131.5848,
 2028-Jan-01 07:00, , , 21 59 59.36, -09 42 24.9,   17.11079,  358.426953,  -3.042610,  129.675834,  -0.624388,  341.1687, -882.182,  131.1349,
 2028-Jan-01 08:00, , , 22 01 47.97, -09 29 59.0,   17.40748,  358.367730,  -3.094840,  129.168422,  -0.623599,  341.0682, -882.152,  130.6850,
 2028-Jan-01 09:00, , , 22 03 36.43, -09 17 31.1,   17.70615,  358.308528,  -3.146842,  128.661018,  -0.622809,  340.9690, -882.126,  130.2352,
 2028-Jan-01 10:00, , , 22 05 24.77, -09 05 01.1,   18.00680,  358.249351,  -3.198615,  128.153622,  -0.622018,  340.8710, -882.104,  129.7854,
