API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Oct 30 14:06:37 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2068-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2069-Jan-01 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.231027.p240119                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-OCT-27. PREDICTS-> 2024-JAN-18
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***********************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),      Illu%,  ObsSub-LON, ObsSub-LAT,  SunSub-LON, SunSub-LAT,    NP.ang,  NP.dist,     S-T-O,
***********************************************************************************************************************************************
$$SOE
 2068-Jan-01 00:00, , , 14 52 36.43, -18 44 13.6,   20.12003,  353.379020,   2.759676,  226.581907,   0.757857,   18.0080,  931.168,  126.6947,
 2068-Jan-01 01:00, , , 14 54 52.16, -18 51 03.6,   19.76789,  353.374742,   2.700391,  226.074488,   0.758585,   17.8484,  931.814,  127.1996,
 2068-Jan-01 02:00, , , 14 57 08.25, -18 57 48.0,   19.41759,  353.371159,   2.640786,  225.567059,   0.759315,   17.6868,  932.461,  127.7052,
 2068-Jan-01 03:00, , , 14 59 24.72, -19 04 26.8,   19.06915,  353.368276,   2.580865,  225.059622,   0.760048,   17.5231,  933.108,  128.2116,
 2068-Jan-01 04:00, , , 15 01 41.55, -19 10 59.8,   18.72262,  353.366095,   2.520632,  224.552176,   0.760782,   17.3573,  933.756,  128.7188,
 2068-Jan-01 05:00, , , 15 03 58.75, -19 17 27.0,   18.37804,  353.364619,   2.460091,  224.044722,   0.761518,   17.1895,  934.405,  129.2266,
 2068-Jan-01 06:00, , , 15 06 16.33, -19 23 48.4,   18.03544,  353.363851,   2.399248,  223.537258,   0.762256,   17.0196,  935.054,  129.7353,
 2068-Jan-01 07:00, , , 15 08 34.26, -19 30 03.8,   17.69485,  353.363795,   2.338105,  223.029786,   0.762997,   16.8477,  935.703,  130.2447,
 2068-Jan-01 08:00, , , 15 10 52.57, -19 36 13.1,   17.35632,  353.364452,   2.276669,  222.522305,   0.763739,   16.6738,  936.353,  130.7548,
 2068-Jan-01 09:00, , , 15 13 11.25, -19 42 16.4,   17.01989,  353.365827,   2.214944,  222.014816,   0.764484,   16.4978,  937.002,  131.2657,
 2068-Jan-01 10:00, , , 15 15 30.29, -19 48 13.5,   16.68558,  353.367921,   2.152934,  221.507318,   0.765230,   16.3199,  937.652,  131.7774,
 2068-Jan-01 11:00, , , 15 17 49.69, -19 54 04.3,   16.35345,  353.370736,   2.090644,  220.999812,   0.765979,   16.1399,  938.302,  132.2898,
