API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Oct 30 14:04:09 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2036-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2037-Jan-01 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.231027.p240119                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-OCT-27. PREDICTS-> 2024-JAN-18
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***********************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),      Illu%,  ObsSub-LON, ObsSub-LAT,  SunSub-LON, SunSub-LAT,    NP.ang,  NP.dist,     S-T-O,
***********************************************************************************************************************************************
$$SOE
 2036-Jan-01 00:00, , , 20 29 32.19, -17 06 14.7,    5.05912,  357.869203,  -2.463971,  151.890141,   1.179094,  344.4243, -881.935,  154.0083,
 2036-Jan-01 01:00, , , 20 31 34.45, -17 01 29.1,    5.23134,  357.811015,  -2.410293,  151.382427,   1.178393,  344.2554, -882.057,  153.5616,
 2036-Jan-01 02:00, , , 20 33 36.62, -16 56 39.0,    5.40637,  357.752851,  -2.356428,  150.874718,   1.177689,  344.0877, -882.181,  153.1147,
 2036-Jan-01 03:00, , , 20 35 38.69, -16 51 44.4,    5.58419,  357.694714,  -2.302379,  150.367013,   1.176983,  343.9213, -882.308,  152.6675,
 2036-Jan-01 04:00, , , 20 37 40.68, -16 46 45.2,    5.76481,  357.636607,  -2.248149,  149.859314,   1.176275,  343.7562, -882.437,  152.2202,
 2036-Jan-01 05:00, , , 20 39 42.58, -16 41 41.5,    5.94822,  357.578535,  -2.193743,  149.351619,   1.175564,  343.5924, -882.568,  151.7726,
 2036-Jan-01 06:00, , , 20 41 44.39, -16 36 33.3,    6.13440,  357.520500,  -2.139163,  148.843930,   1.174851,  343.4299, -882.702,  151.3249,
 2036-Jan-01 07:00, , , 20 43 46.11, -16 31 20.6,    6.32334,  357.462507,  -2.084415,  148.336246,   1.174135,  343.2687, -882.838,  150.8769,
 2036-Jan-01 08:00, , , 20 45 47.74, -16 26 03.5,    6.51504,  357.404559,  -2.029500,  147.828567,   1.173418,  343.1088, -882.976,  150.4287,
 2036-Jan-01 09:00, , , 20 47 49.28, -16 20 42.0,    6.70948,  357.346660,  -1.974423,  147.320893,   1.172698,  342.9503, -883.116,  149.9804,
 2036-Jan-01 10:00, , , 20 49 50.72, -16 15 16.2,    6.90667,  357.288814,  -1.919188,  146.813225,   1.171975,  342.7931, -883.259,  149.5318,
 2036-Jan-01 11:00, , , 20 51 52.08, -16 09 45.9,    7.10658,  357.231024,  -1.863799,  146.305563,   1.171251,  342.6372, -883.403,  149.0831,
