API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Oct 30 14:04:06 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2035-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2036-Jan-01 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.231027.p240119                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-OCT-27. PREDICTS-> 2024-JAN-18
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***********************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),      Illu%,  ObsSub-LON, ObsSub-LAT,  SunSub-LON, SunSub-LAT,    NP.ang,  NP.dist,     S-T-O,
***********************************************************************************************************************************************
$$SOE
 2035-Jan-01 00:00, , , 12 21 25.46, -00 33 50.7,   54.26740,    6.794559,  -2.110517,  281.747773,   1.414974,   24.7829, -910.476,   85.1044,
 2035-Jan-01 01:00, , , 12 23 23.86, -00 43 45.5,   53.85352,    6.762954,  -2.167458,  281.241385,   1.414706,   24.7566, -909.940,   85.5802,
 2035-Jan-01 02:00, , , 12 25 22.13, -00 53 39.5,   53.43987,    6.730811,  -2.224161,  280.734986,   1.414439,   24.7285, -909.407,   86.0555,
 2035-Jan-01 03:00, , , 12 27 20.28, -01 03 32.5,   53.02646,    6.698137,  -2.280625,  280.228575,   1.414172,   24.6985, -908.878,   86.5302,
 2035-Jan-01 04:00, , , 12 29 18.31, -01 13 24.7,   52.61332,    6.664938,  -2.336845,  279.722152,   1.413906,   24.6666, -908.352,   87.0043,
 2035-Jan-01 05:00, , , 12 31 16.23, -01 23 15.9,   52.20048,    6.631221,  -2.392818,  279.215719,   1.413641,   24.6328, -907.830,   87.4779,
 2035-Jan-01 06:00, , , 12 33 14.04, -01 33 06.0,   51.78796,    6.596992,  -2.448541,  278.709273,   1.413377,   24.5972, -907.312,   87.9509,
 2035-Jan-01 07:00, , , 12 35 11.75, -01 42 55.2,   51.37579,    6.562258,  -2.504010,  278.202817,   1.413113,   24.5596, -906.797,   88.4234,
 2035-Jan-01 08:00, , , 12 37 09.35, -01 52 43.2,   50.96398,    6.527026,  -2.559222,  277.696348,   1.412849,   24.5203, -906.285,   88.8954,
 2035-Jan-01 09:00, , , 12 39 06.85, -02 02 30.2,   50.55256,    6.491301,  -2.614175,  277.189869,   1.412587,   24.4790, -905.778,   89.3669,
 2035-Jan-01 10:00, , , 12 41 04.25, -02 12 16.0,   50.14156,    6.455092,  -2.668863,  276.683378,   1.412325,   24.4360, -905.274,   89.8378,
 2035-Jan-01 11:00, , , 12 43 01.56, -02 22 00.7,   49.73099,    6.418404,  -2.723286,  276.176875,   1.412063,   24.3911, -904.774,   90.3082,
