API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Oct 30 14:06:28 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2065-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2066-Jan-01 00:00:00.0000 UT      
Step-size       : 60 minutes
*******************************************************************************
Target pole/equ : MOON_ME                         {East-longitude positive}
Target radii    : 1737.4, 1737.4, 1737.4 km       {Equator_a, b, pole_c}       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Earth
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.231027.p240119                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-OCT-27. PREDICTS-> 2024-JAN-18
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***********************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),      Illu%,  ObsSub-LON, ObsSub-LAT,  SunSub-LON, SunSub-LAT,    NP.ang,  NP.dist,     S-T-O,
***********************************************************************************************************************************************
$$SOE
 2065-Jan-01 00:00, , , 13 19 04.95, -13 51 05.9,   38.69663,  358.593360,   6.580319,  255.518097,  -0.671209,   21.5778,  963.768,  103.0643,
 2065-Jan-01 01:00, , , 13 21 19.60, -14 05 02.6,   38.23000,  358.640129,   6.595305,  255.011219,  -0.669901,   21.5074,  963.877,  103.6138,
 2065-Jan-01 02:00, , , 13 23 34.56, -14 18 54.9,   37.76428,  358.687124,   6.609584,  254.504329,  -0.668595,   21.4347,  963.985,  104.1635,
 2065-Jan-01 03:00, , , 13 25 49.85, -14 32 42.7,   37.29952,  358.734342,   6.623152,  253.997427,  -0.667291,   21.3597,  964.092,  104.7134,
 2065-Jan-01 04:00, , , 13 28 05.46, -14 46 25.9,   36.83577,  358.781779,   6.636008,  253.490512,  -0.665989,   21.2823,  964.198,  105.2635,
 2065-Jan-01 05:00, , , 13 30 21.40, -15 00 04.4,   36.37306,  358.829430,   6.648149,  252.983586,  -0.664689,   21.2025,  964.303,  105.8138,
 2065-Jan-01 06:00, , , 13 32 37.67, -15 13 38.1,   35.91145,  358.877293,   6.659573,  252.476647,  -0.663391,   21.1203,  964.406,  106.3643,
 2065-Jan-01 07:00, , , 13 34 54.27, -15 27 06.9,   35.45098,  358.925362,   6.670278,  251.969697,  -0.662095,   21.0358,  964.508,  106.9150,
 2065-Jan-01 08:00, , , 13 37 11.21, -15 40 30.7,   34.99169,  358.973634,   6.680263,  251.462734,  -0.660801,   20.9488,  964.609,  107.4658,
 2065-Jan-01 09:00, , , 13 39 28.48, -15 53 49.4,   34.53364,  359.022104,   6.689525,  250.955760,  -0.659509,   20.8595,  964.709,  108.0169,
 2065-Jan-01 10:00, , , 13 41 46.10, -16 07 02.8,   34.07687,  359.070768,   6.698063,  250.448773,  -0.658218,   20.7678,  964.807,  108.5681,
 2065-Jan-01 11:00, , , 13 44 04.07, -16 20 11.0,   33.62142,  359.119622,   6.705875,  249.941774,  -0.656930,   20.6736,  964.904,  109.1195,
